Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
2,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-2,1944,1838,1277,1397,4711,1892,1337,1647,1672,1200,1170,1324,1202,1225,2068,1666,1582,1226,3150,1506,1751.7
2,http-192.168.1.57-2020-subjects-lvl2-dojo,1217,1147,1211,1219,1673,1188,1085,1164,1182,1433,1224,1094,1267,2167,1063,1151,1139,1204,1587,1256,1283.55
2,http-192.168.1.57-2020-subjects-lvl2-canjs,1140,1386,1214,1215,1003,1471,2822,2329,1144,1434,2011,2199,1302,929,831,940,1036,1750,1279,933,1418.4
2,http-192.168.1.57-2020-subjects-lvl2-enyo_backbone,3078,2125,2235,2424,3879,1979,2413,6309,2556,2245,2479,2013,3555,2248,3071,3134,2225,3141,2320,2263,2784.6
2,http-192.168.1.57-2020-subjects-lvl2-exoskeleton,847,755,727,796,1283,994,697,725,769,789,678,622,776,820,703,892,687,961,721,698,797.0
2,http-192.168.1.57-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-2,3564,3310,3504,4104,3249,4540,2961,3177,6199,2889,2574,2574,2508,2480,3567,2780,2658,2462,8172,2636,3495.4
2,http-192.168.1.57-2020-subjects-lvl2-knockback,1467,1149,1027,1015,1152,1214,1441,1522,1307,1338,1346,1232,2030,1176,825,973,926,1433,1804,995,1268.6
2,http-192.168.1.57-2020-subjects-lvl2-jquery,883,796,793,750,760,761,1080,704,682,1115,723,1006,803,836,1004,716,993,789,734,964,844.6
2,http-192.168.1.57-2020-subjects-lvl2-polymer,593,492,576,615,624,685,509,567,1638,975,509,519,603,660,661,578,538,527,572,562,650.15
2,http-192.168.1.57-2020-subjects-lvl2-canjs_require,425,507,508,430,560,570,534,496,514,524,555,672,532,519,534,515,568,480,2670,524,631.85
2,http-192.168.1.57-2020-lacunaWebPages-apache.org-apache.org-2,5708,6158,6812,5575,6485,5741,5671,5706,5922,1998,2107,2137,1891,2335,2216,2084,2278,2010,2155,2257,3862.3
2,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-2,4480,5645,3745,3937,4708,5364,4796,6491,8039,4104,5143,3798,4283,3753,3636,3327,4233,5741,3832,4344,4669.95
2,http-192.168.1.57-2020-lacunaWebPages-stackexchange.com-stackexchange.com-2,4019,4197,5091,3508,3415,4417,5489,4334,3411,3711,3232,4178,3815,3223,3295,3959,5805,4581,3458,3408,4027.3
2,http-192.168.1.57-2020-lacunaWebPages-www.paypal.com-www.paypal.com-2,1721,2418,1769,1902,1785,1685,1742,1862,1911,2322,1793,1981,2189,2810,2433,3716,2440,2381,1984,2319,2158.15
2,http-192.168.1.57-2020-subjects-lvl2-vanilla_es6,595,468,492,501,528,565,2595,536,531,595,563,514,479,465,550,481,588,502,1681,494,686.15
2,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-2,5269,5397,5024,6558,6161,5808,4607,6668,5997,4751,4401,6356,4607,7541,5792,5294,4474,4653,4688,4553,5429.95
2,http-192.168.1.57-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-2,2355,5047,2481,2616,2694,4888,3740,2905,3101,2629,2269,4420,2555,2591,2934,2850,2477,2637,2433,4760,3119.1
2,http-192.168.1.57-2020-lacunaWebPages-www.amazon.com-www.amazon.com-2,8731,10747,8551,10144,13433,11638,15251,16111,8109,11788,11941,8793,6809,10771,17857,9688,9979,8870,10653,8189,10902.65
