Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
1,http-192.168.1.57-2020-subjects-lvl1-canjs,1619887325030,1619890743994,1619909372325,1619938101118,1619951999442,1619991815823,1620074478114,1620112438414,1620130827418,1620143107588,1620157713048,1620159017527,1620163961556,1620225711963,1620287681992,1620293281254,1620293769708,1620465041394,1620465366551,1620473795694,1620150777497.65
1,http-192.168.1.57-2020-lacunaWebPages-stackexchange.com-stackexchange.com-1,1619892917989,1619900011459,1619905629156,1619932894697,1619961367719,1619968235216,1619982342606,1620133449133,1620208245030,1620238518471,1620252767915,1620275220263,1620291101909,1620293444264,1620321321857,1620386868513,1620461425755,1620463089017,1620504506145,1620550641086,1620196199910.0
1,http-192.168.1.57-2020-subjects-lvl1-canjs_require,1619897399839,1619904758752,1619934683932,1620049275576,1620051228432,1620066855863,1620079362861,1620141926298,1620201242515,1620247929902,1620318880103,1620388822057,1620396509661,1620477638016,1620479905143,1620500762256,1620510587061,1620574711239,1620584980188,1620585469712,1620269646470.3
1,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-1,1619880042389,1619910999139,1619966281845,1619992303807,1619997003367,1620028883676,1620132472186,1620146363600,1620147457277,1620163799036,1620199450334,1620211243565,1620237541419,1620280575062,1620312459756,1620380645258,1620397323615,1620408916725,1620482509717,1620547059220,1620191166549.65
1,http-192.168.1.57-2020-lacunaWebPages-www.booking.com-www.booking.com-1,1619880530681,1619913277528,1619954473335,1620017569432,1620018383539,1620056994520,1620069263553,1620072195678,1620074314886,1620116705913,1620155230615,1620164602379,1620214538289,1620219675269,1620228179902,1620245855956,1620276667000,1620321849223,1620485768674,1620491514140,1620148879525.6
1,http-192.168.1.57-2020-lacunaWebPages-www.amazon.com-www.amazon.com-1,1619871645901,1619932732224,1619947171364,1619958542447,1620018058110,1620199287601,1620219512604,1620220488848,1620242451715,1620244244608,1620300501330,1620336737787,1620406960575,1620467320696,1620470541083,1620475423869,1620484789817,1620488338794,1620498226394,1620499366596,1620264117118.15
1,http-192.168.1.57-2020-lacunaWebPages-www.theguardian.com-www.theguardian.com-1,1619862882467,1620032139708,1620040348708,1620050415183,1620072684193,1620077244997,1620149555170,1620217101146,1620219837986,1620232725595,1620299197180,1620332441016,1620385370310,1620407777153,1620415105376,1620470866461,1620507656152,1620564853482,1620567544110,1620578948233,1620274234731.3
1,http-192.168.1.57-2020-subjects-lvl1-dijon,1619885371951,1619886349125,1619894471614,1619944888881,1619945388874,1619970717260,1619972183234,1619978438840,1620035886609,1620042952633,1620056831746,1620135388483,1620208732649,1620228668075,1620398300061,1620412338257,1620417222526,1620469889855,1620474121801,1620551130024,1620145463624.9
1,http-192.168.1.57-2020-lacunaWebPages-www.office.com-www.office.com-1,1619871320096,1619886674586,1619967583652,1619992140743,1620029860619,1620030674339,1620131152910,1620136123350,1620161681864,1620197552684,1620218566029,1620239331672,1620315786108,1620316925580,1620389310411,1620411360883,1620414128317,1620560206915,1620561760292,1620563388168,1620219776460.9
1,http-192.168.1.57-2020-subjects-lvl1-polymer,1619864791056,1619910348697,1619919462397,1619937124167,1619950344177,1619956914417,1619973159429,1619988395856,1619992773399,1620040836881,1620074803487,1620202871997,1620320670769,1620330323352,1620415594052,1620417873635,1620547548073,1620559718984,1620574060211,1620576830172,1620177722260.4
1,http-192.168.1.57-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-1,1619861902649,1619877158714,1619884344092,1619885534601,1619888790113,1619916206553,1619933057524,1619958380156,1620017081007,1620046315084,1620232399544,1620243266277,1620295236598,1620410872173,1620490009419,1620550804371,1620553410366,1620557274692,1620577970331,1620579111222,1620187956274.3
1,http-192.168.1.57-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-1,1619864410690,1619904921366,1619935497146,1620039371780,1620065063581,1620070242336,1620120279273,1620128670296,1620169810077,1620207268372,1620216450250,1620278458750,1620303510917,1620411034897,1620411849533,1620480067812,1620492002756,1620556297416,1620576667229,1620586284577,1620240907952.7
1,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-1,1619930479339,1619930967462,1619946365337,1619975997502,1620015290591,1620025056410,1620027171031,1620051554101,1620127086565,1620159697114,1620295615451,1620333743362,1620382463338,1620409079663,1620468100605,1620478289261,1620496272477,1620512215443,1620562248743,1620567055304,1620234737454.95
1,http-192.168.1.57-2020-subjects-lvl1-enyo_backbone,1619899192111,1619953138391,1619954636012,1619995540464,1620027496708,1620143433359,1620165416425,1620205803346,1620274894790,1620288659777,1620290125376,1620310282868,1620318065614,1620318228337,1620336249482,1620393217366,1620409732630,1620470703757,1620559881454,1620562411432,1620243855484.95
1,http-192.168.1.57-2020-subjects-lvl1-angularjs_require,1619893983166,1619930316588,1619944400274,1619959844179,1619965275298,1619976974995,1620116868911,1620146927418,1620163310528,1620200264464,1620288008222,1620317414316,1620318391222,1620380319718,1620402629542,1620504343356,1620508795182,1620563225368,1620574548565,1620580905241,1620236837327.65
1,http-192.168.1.57-2020-subjects-lvl1-exoskeleton,1619875117950,1619879228476,1619914905494,1619929828014,1619939865146,1619946527814,1620045657177,1620056448247,1620120605057,1620141437824,1620227366261,1620249558807,1620292955167,1620324172196,1620330160447,1620336900698,1620385207631,1620414290952,1620552922667,1620568032928,1620176559447.65
1,http-192.168.1.57-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-1,1619861577189,1619873661375,1619946039393,1619967258408,1619970228890,1620031000265,1620070404801,1620126759238,1620239822520,1620307515399,1620324334556,1620335435387,1620387682291,1620398788085,1620473144570,1620502389184,1620512378351,1620559066704,1620575362566,1620577807156,1620252032816.4
1,http-192.168.1.57-2020-subjects-lvl1-gwt,1619865849360,1619866988015,1619955287179,1619972996625,1620023429085,1620033450064,1620072521550,1620147783527,1620197715387,1620257227820,1620279761360,1620316111977,1620327541178,1620385695713,1620394355864,1620400904490,1620406470202,1620479103784,1620482836184,1620508469602,1620218724948.3
1,http-192.168.1.57-2020-subjects-lvl1-vue,1619884507080,1619903618736,1619903781787,1619917183296,1619924346431,1619933220335,1619941314772,1619951348197,1619982505027,1620054464118,1620123176631,1620148353515,1620163147860,1620219187098,1620228505665,1620397649275,1620415920058,1620418850932,1620483650040,1620567869940,1620128130039.65
1,http-192.168.1.57-2020-subjects-lvl1-vanillajs,1619866337654,1619911813597,1619912627046,1619967746540,1619977788445,1620028069036,1620162659379,1620227854628,1620235532056,1620289799974,1620300175445,1620300826985,1620323846531,1620330486101,1620408428143,1620412012212,1620485443450,1620502226627,1620502714930,1620555971431,1620235118010.5
1,http-192.168.1.57-2020-subjects-lvl1-mithril,1619876745894,1619878821022,1619881997151,1619902478595,1619909046280,1619914254886,1619991653219,1620015453635,1620021149519,1620069099775,1620137155849,1620231748800,1620278947369,1620404287250,1620409242373,1620478126281,1620487630286,1620503855150,1620504669208,1620554831669,1620172559710.55
1,http-192.168.1.57-2020-subjects-lvl1-reagent,1619881019442,1619889115643,1619891232487,1619929502214,1619963972491,1619974962014,1620042302052,1620052368092,1620069916894,1620145875040,1620153549375,1620160866952,1620182827067,1620216287505,1620220163243,1620251628710,1620287031006,1620287519276,1620555157892,1620577643969,1620136647068.2
1,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-1,1619898213799,1619910511212,1619916043981,1619919951157,1619922392709,1619949354652,1619959518857,1620016592980,1620064250133,1620116380592,1620166555790,1620273430092,1620289962639,1620290288168,1620290613550,1620307026828,1620418525156,1620484952664,1620510424055,1620549501459,1620162724523.65
