Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
0,http-192.168.1.57-2020-lacunaWebPages-www.office.com-www.office.com-0,2669,2739,2495,2611,2754,2564,2978,3130,2194,2394,3205,2321,2394,3248,2554,2724,3857,2406,2432,2537,2710.3
0,http-192.168.1.57-2020-subjects-lvl0-jsblocks,1640,1045,982,857,890,945,1801,696,1646,1255,1352,937,966,1440,1249,791,748,1639,963,1416,1162.9
0,http-192.168.1.57-2020-subjects-lvl0-vue,812,748,798,736,793,1231,815,1028,1537,884,793,720,864,1397,950,900,843,748,891,757,912.25
0,http-192.168.1.57-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-0,3599,3711,2694,3274,3904,2917,3293,4738,3774,5269,3072,3715,4350,2806,5011,2955,3367,2491,2554,2903,3519.85
0,http-192.168.1.57-2020-lacunaWebPages-www.booking.com-www.booking.com-0,3474,3667,4075,6350,4230,5608,3903,8165,4478,4909,6859,4341,3651,3962,4209,3567,6060,4297,4207,4077,4704.45
0,http-192.168.1.57-2020-subjects-lvl0-mithril,658,654,630,640,620,649,741,656,641,1059,621,650,647,738,641,575,628,567,771,569,667.75
0,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-0,1808,1367,1410,2909,2291,2382,1983,1935,1438,6286,1266,1308,1218,1224,2114,1388,1406,2787,1490,1472,1974.1
0,http-192.168.1.57-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-0,4544,4467,10666,6937,9425,4443,5168,4837,4495,4434,4400,4362,4353,4747,4449,6309,4216,4672,5491,4516,5346.55
0,http-192.168.1.57-2020-lacunaWebPages-www.amazon.in-www.amazon.in-0,5026,4527,4271,4259,4484,3928,4380,4624,4190,4224,4525,4164,4826,4081,3680,4138,3826,4485,5183,4119,4347.0
0,http-192.168.1.57-2020-subjects-lvl0-canjs,1885,1807,1098,1053,1150,1632,955,1031,1278,1109,1886,1518,2444,1078,1232,878,922,962,1173,1167,1312.9
0,http-192.168.1.57-2020-subjects-lvl0-polymer,863,585,555,581,532,746,499,577,580,589,797,607,582,534,578,785,622,590,534,544,614.0
0,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-0,5731,3820,3882,4782,6356,5938,5717,4145,4167,3222,4381,4080,6424,4578,5887,4291,4393,4633,4785,9683,5044.75
0,http-192.168.1.57-2020-subjects-lvl0-enyo_backbone,2349,2565,2300,2011,2546,2190,2596,2376,2287,2183,2243,2134,2025,1980,3423,2566,2108,2690,2272,2119,2348.15
0,http-192.168.1.57-2020-subjects-lvl0-vanillajs,706,623,2674,694,715,493,703,2373,512,597,686,770,561,827,610,566,2789,611,563,593,933.3
0,http-192.168.1.57-2020-subjects-lvl0-backbone_require,534,741,531,637,801,499,491,1909,548,554,440,542,599,546,531,540,1352,507,532,556,669.5
0,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-0,4933,5254,4621,8629,5345,6076,4628,5129,5046,5031,5022,5450,4998,4894,5785,6823,9167,7981,5434,4822,5753.4
0,http-192.168.1.57-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-0,2821,2578,2772,3750,4270,4152,2830,3088,2822,2939,3197,2533,2454,4052,2355,4489,2952,2557,3264,2632,3125.35
0,http-192.168.1.57-2020-subjects-lvl0-gwt,825,869,1070,1030,1095,966,1036,808,786,1021,783,736,1138,1118,750,897,902,942,2029,779,979.0
0,http-192.168.1.57-2020-subjects-lvl0-dijon,1332,946,1341,1533,744,1137,1547,1291,1549,1081,1032,1499,1834,938,896,1034,847,1030,982,980,1178.65
0,http-192.168.1.57-2020-subjects-lvl0-knockback,1784,1292,1350,1401,1679,2710,1730,1523,1411,2147,1381,1348,1118,1594,2288,1084,1844,1039,1580,1651,1597.7
0,http-192.168.1.57-2020-subjects-lvl0-knockoutjs_require,2253,845,651,571,603,640,598,575,534,650,620,539,1027,568,1239,510,500,551,534,565,728.65
0,http-192.168.1.57-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-0,2995,2459,2306,5325,2995,3203,4629,2545,4420,2711,2410,5437,3794,2612,4304,3159,3754,2363,2728,2846,3349.75
