Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
3,http-192.168.1.57-2020-lacunaWebPages-www.theguardian.com-www.theguardian.com-3,1619915067947,1619950859587,1619955124491,1619969740742,1620019359585,1620042464440,1620050089261,1620059140493,1620118825720,1620149229018,1620200589887,1620210430179,1620254623749,1620299848849,1620322011923,1620333417761,1620335598264,1620507981980,1620569987130,1620578296004,1620192134350.5
3,http-192.168.1.57-2020-subjects-lvl3-polymer,1619866663136,1619886023465,1619891557774,1619903944490,1619939015762,1619993912139,1620019196430,1620032961976,1620041650501,1620064412951,1620068446848,1620073826538,1620179898162,1620223545321,1620278621648,1620307189630,1620386055539,1620466344159,1620475912417,1620487792589,1620129348573.75
3,http-192.168.1.57-2020-subjects-lvl3-canjs_require,1619924834476,1619959193454,1619962507888,1620019847602,1620113292400,1620124316244,1620127900743,1620170135395,1620197389903,1620204501186,1620237704343,1620328029678,1620332929484,1620395006730,1620403443131,1620418036507,1620463251702,1620471517474,1620473469868,1620493661297,1620241048475.25
3,http-192.168.1.57-2020-lacunaWebPages-apache.org-apache.org-3,1619955938206,1619965437647,1620042138988,1620048462552,1620058652324,1620071870309,1620122525306,1620124968236,1620210592986,1620288496772,1620289148002,1620293606667,1620330974494,1620394681207,1620413639875,1620494970194,1620510750010,1620551618796,1620558090786,1620559555707,1620264305953.2
3,http-192.168.1.57-2020-subjects-lvl3-backbone,1619885043975,1619890092330,1619921416308,1619994075302,1620031977128,1620057839057,1620123827848,1620135062749,1620136830716,1620246995908,1620337389908,1620379667622,1620402466904,1620489266703,1620503530113,1620558741804,1620562574316,1620566402931,1620583676396,1620584002175,1620269544009.65
3,http-192.168.1.57-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-3,1619925160221,1619933382979,1620078223088,1620113617621,1620155777601,1620233375929,1620235369302,1620241701364,1620252930558,1620256576623,1620293120035,1620297406893,1620408590960,1620472005760,1620488939708,1620490171789,1620499203915,1620571290599,1620573734289,1620579601172,1620305009020.3
3,http-192.168.1.57-2020-lacunaWebPages-www.amazon.com-www.amazon.com-3,1619895284819,1619913928982,1619923368888,1619934358641,1619957565197,1620049926476,1620111787585,1620158038445,1620206942842,1620234716829,1620236080177,1620276179375,1620295452961,1620316274682,1620382626500,1620390287162,1620465204179,1620483975399,1620581557397,1620585958348,1620219975744.2
3,http-192.168.1.57-2020-subjects-lvl3-vanillajs,1619868184895,1619889278319,1619942291277,1619945714121,1619975509408,1620034590447,1620049763760,1620147294823,1620168996251,1620204664181,1620210034577,1620212275239,1620285891616,1620387356818,1620391915515,1620393867871,1620413151784,1620462076380,1620554180868,1620588240857,1620206263950.35
3,http-192.168.1.57-2020-lacunaWebPages-www.amazon.in-www.amazon.in-3,1619885860490,1619887651533,1619894796901,1619933708260,1619940190703,1619975124734,1620026357807,1620128832981,1620145223809,1620205966204,1620220651534,1620315948993,1620386218316,1620407939985,1620409406771,1620477963422,1620478615119,1620483161330,1620500924849,1620584491165,1620214451745.3
3,http-192.168.1.57-2020-subjects-lvl3-canjs,1619876583006,1619886511803,1619896586099,1619906605949,1619912789973,1619913603636,1619938689970,1619952975911,1620032302862,1620123339439,1620125131100,1620153711820,1620218077872,1620309957356,1620384066544,1620387519725,1620406144181,1620476237676,1620564040031,1620573897219,1620151938608.6
