Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
1,http-192.168.1.57-2020-lacunaWebPages-apache.org-apache.org-1,2019.8,1612.2,1782.8,1602.2,1966.1,1732.3,1672.0,1699.4,2360.3,1646.1,1713.7,1587.2,1808.8,1710.3,1735.9,2075.2,1658.8,1804.3,1674.0,1627.6,1774.4499999999996
1,http-192.168.1.57-2020-lacunaWebPages-www.paypal.com-www.paypal.com-1,2512.4,2017.8,2076.3,2222.7,2309.3,3090.2,3966.0,1959.8,2305.6,2146.1,2387.1,2195.7,1892.9,2400.3,2046.4,5309.4,1777.3,2489.0,2164.0,1926.9,2459.76
1,http-192.168.1.57-2020-subjects-lvl1-canjs,827.3,1066.6,905.5,855.9,852.7,851.1,2159.7,856.6,788.4,770.5,821.7,782.8,993.2,734.0,730.3,871.6,1050.2,1350.1,760.2,674.1,935.1249999999998
1,http-192.168.1.57-2020-lacunaWebPages-stackexchange.com-stackexchange.com-1,1838.0,1734.2,1666.5,1695.7,1940.5,1778.6,1725.1,1692.9,1917.5,2674.3,1860.9,1822.5,1768.0,7623.2,2578.1,1802.2,1841.3,2775.9,1819.2,1665.4,2211.0
1,http-192.168.1.57-2020-subjects-lvl1-canjs_require,775.5,932.1,775.5,713.4,787.1,732.6,737.3,787.2,792.2,704.7,948.6,788.6,736.5,775.0,2575.9,941.9,870.9,816.6,757.1,785.5,886.7099999999998
1,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-1,2046.9,1950.7,1942.7,2863.1,2515.9,4865.6,1929.4,1940.5,1792.2,2622.5,2194.5,2051.6,2022.1,1945.9,1851.7,4050.1,1759.0,2181.0,2111.9,2775.4,2370.6349999999998
1,http-192.168.1.57-2020-lacunaWebPages-www.booking.com-www.booking.com-1,1518.3,1474.0,1443.9,1373.5,1480.9,2326.8,1846.7,1454.0,1401.1,1638.5,3394.6,1345.5,1615.3,1362.8,1523.8,1475.0,1433.7,1034.0,1682.0,1053.4,1593.8899999999999
1,http-192.168.1.57-2020-lacunaWebPages-www.amazon.com-www.amazon.com-1,1607.0,1732.2,2908.0,1697.1,1723.4,1645.6,1751.0,2386.8,1673.6,1870.7,1632.0,1802.6,3265.5,1582.3,3860.5,1724.3,1879.3,1689.1,1658.6,1500.8,1979.5200000000004
1,http-192.168.1.57-2020-lacunaWebPages-www.theguardian.com-www.theguardian.com-1,3477.3,3254.0,3165.5,3696.3,3071.3,2924.7,2330.4,1897.5,1849.9,2852.4,3032.3,2352.0,4247.3,1871.4,2461.9,2527.4,2015.5,2009.2,2070.7,2037.2,2657.21
1,http-192.168.1.57-2020-subjects-lvl1-dijon,1579.4,1048.4,1033.2,1022.0,2823.1,979.5,1034.4,979.2,1088.8,1034.8,1550.3,1239.3,1001.4,969.8,877.5,944.9,969.7,1458.9,1041.3,980.9,1182.8400000000001
1,http-192.168.1.57-2020-lacunaWebPages-www.office.com-www.office.com-1,1539.5,1982.2,1571.5,1695.1,1710.3,1551.1,2290.7,1836.0,1398.5,1313.0,1802.4,2216.6,1628.4,1517.7,1486.3,1487.9,1683.0,1519.7,1649.9,1701.8,1679.08
1,http-192.168.1.57-2020-subjects-lvl1-polymer,792.1,772.7,735.6,761.6,751.3,818.0,840.7,734.7,776.8,751.1,875.8,727.0,803.9,747.2,814.2,770.1,714.4,1009.5,790.9,823.2,790.5400000000001
1,http-192.168.1.57-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-1,1787.3,1651.7,1798.7,3426.9,1608.3,2289.6,1733.1,1680.6,1685.4,1688.4,2103.5,1708.3,1879.1,1617.5,1720.5,1475.4,1572.6,1761.2,1565.7,1561.6,1815.7699999999998
1,http-192.168.1.57-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-1,2528.0,2352.7,2225.9,2222.2,3163.0,2719.4,2150.0,2272.4,2273.5,1985.8,2203.6,2181.0,3381.6,2115.4,2673.1,2492.8,4031.8,1975.4,2353.9,2248.7,2477.5100000000007
1,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-1,1523.7,4613.3,1849.3,1433.0,1375.6,1396.1,1346.7,1821.5,2087.1,1456.2,1425.1,1520.0,1769.1,1666.4,1459.9,1296.6,1628.3,1434.3,1394.1,1504.0,1700.0149999999999
1,http-192.168.1.57-2020-subjects-lvl1-enyo_backbone,2779.6,2684.2,2671.5,2719.2,2734.2,2719.0,2642.7,2525.3,2705.6,2984.9,2886.3,3497.0,2498.3,3063.5,3095.7,2718.0,2612.5,2944.9,2828.8,3361.3,2833.6250000000005
1,http-192.168.1.57-2020-subjects-lvl1-angularjs_require,933.2,996.5,904.6,930.7,1044.0,1171.5,1080.1,970.7,1067.1,927.2,1002.8,994.9,3180.9,954.1,969.3,918.7,1020.4,950.6,893.7,1011.7,1096.135
1,http-192.168.1.57-2020-subjects-lvl1-exoskeleton,953.8,1108.9,908.1,980.5,1017.5,1220.1,1444.1,935.5,1116.2,1033.5,3006.2,964.4,1452.7,909.2,1034.1,991.4,1021.0,951.8,911.2,1097.8,1152.8999999999999
1,http-192.168.1.57-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-1,2394.2,1805.1,2056.1,1736.5,2114.9,1935.3,1883.5,1918.3,2265.2,1904.0,1818.1,2024.8,1654.2,1820.3,1843.2,2268.1,1714.4,2162.8,1620.9,1779.2,1935.955
1,http-192.168.1.57-2020-subjects-lvl1-gwt,1474.9,1211.5,1298.8,1314.7,1253.8,1309.0,2091.1,1369.4,1175.1,1136.4,1115.9,1329.3,3093.8,1523.6,1272.4,1191.2,1224.0,1322.6,1600.6,1250.8,1427.945
1,http-192.168.1.57-2020-subjects-lvl1-vue,779.2,811.3,653.7,820.8,868.4,866.1,945.8,821.7,2631.1,1786.5,784.6,870.7,770.4,761.4,1011.5,843.1,879.7,829.1,849.1,811.4,969.7800000000001
1,http-192.168.1.57-2020-subjects-lvl1-vanillajs,933.9,888.2,979.5,1091.7,1186.0,1078.7,1009.2,1023.0,996.2,1133.9,919.2,1079.2,1156.3,987.1,1004.6,1099.3,1280.2,991.3,1062.9,1104.6,1050.25
1,http-192.168.1.57-2020-subjects-lvl1-mithril,823.7,2566.8,832.1,1049.8,849.2,748.6,1568.0,779.8,780.6,890.2,863.3,841.0,831.1,921.3,785.1,810.5,1186.6,873.9,771.1,750.3,976.15
1,http-192.168.1.57-2020-subjects-lvl1-reagent,787.9,712.4,803.7,710.4,712.7,743.9,829.9,692.2,1169.4,2160.2,2645.8,663.0,816.9,735.4,678.3,1256.8,796.5,812.5,762.1,806.2,964.8099999999998
1,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-1,976.2,772.7,944.7,1692.1,1026.5,1791.6,780.4,930.3,797.7,1118.0,1833.8,1515.0,1133.9,2886.3,730,1910.6,1560.5,1879.3,777.4,990.9,1302.395
