Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
0,http-192.168.1.57-2020-subjects-lvl0-mithril,1619875606050,1619883529057,1619885697978,1619916857820,1619935659924,1619958054074,1619965112531,1619998143023,1620140950187,1620150798362,1620170460759,1620254298478,1620282893895,1620292241903,1620304975888,1620335271636,1620400090370,1620471191922,1620552759769,1620553854965,1620166422429.55
0,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-0,1619897237267,1619918159181,1619922880836,1619962019266,1619988070572,1620031162995,1620036049241,1620133286350,1620160022419,1620291590586,1620318716960,1620380970646,1620396672468,1620396998015,1620411198421,1620416571561,1620465855358,1620481207448,1620568847313,1620569498362,1620237350763.25
0,http-192.168.1.57-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-0,1619898866294,1619931292819,1619953985759,1620029209142,1620062460200,1620080827564,1620128507573,1620140787425,1620181850559,1620197227239,1620251140065,1620296755248,1620383114649,1620470378171,1620512541105,1620552434182,1620554343502,1620555808650,1620574873998,1620586936420,1620267167028.2
0,http-192.168.1.57-2020-lacunaWebPages-www.amazon.in-www.amazon.in-0,1619872838156,1619887814271,1619908720785,1619914742429,1619993424048,1620015942034,1620075780126,1620126596520,1620130291420,1620220814159,1620224898060,1620251953899,1620287193954,1620300989623,1620378853372,1620388170413,1620395332130,1620475749546,1620501087463,1620573082505,1620196213745.65
0,http-192.168.1.57-2020-subjects-lvl0-canjs,1619863596360,1619887162804,1619911976275,1619929176754,1619959356121,1620026520256,1620161844985,1620181199425,1620200427110,1620216938631,1620242026921,1620244569904,1620250048554,1620256902516,1620295073754,1620322705181,1620324822745,1620335923602,1620464064812,1620474284355,1620177431053.25
0,http-192.168.1.57-2020-subjects-lvl0-polymer,1619870994691,1619873824146,1619893494631,1619903130506,1619911162056,1619964949503,1619976486319,1620022941068,1620047161444,1620076594272,1620144084702,1620146526812,1620204989594,1620217263546,1620313273734,1620323356001,1620391101125,1620469238796,1620564365423,1620582860036,1620144889920.25
0,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-0,1619896260794,1619904432641,1619937449920,1619961856149,1619975672313,1619976323289,1620058327249,1620070567229,1620142251560,1620168833544,1620205152560,1620221301879,1620249884850,1620284960818,1620297569785,1620310608072,1620381785336,1620403117668,1620405101755,1620486317661,1620166888753.6
0,http-192.168.1.57-2020-subjects-lvl0-enyo_backbone,1619876420304,1619879553964,1619942866476,1619946202466,1619971042464,1620041324836,1620049438088,1620054951747,1620112803198,1620121711116,1620135225529,1620252116597,1620276829907,1620382951967,1620483812808,1620503367075,1620507818980,1620508632704,1620579764541,1620581394166,1620210411446.65
0,http-192.168.1.57-2020-subjects-lvl0-vanillajs,1619945551548,1619949517532,1619974637132,1619978276347,1620030511331,1620036212658,1620038883450,1620065553583,1620074640798,1620110649037,1620112640290,1620246507862,1620337878352,1620486480952,1620558904158,1620561923384,1620565350412,1620566892609,1620575036970,1620586610680,1620240132954.25
0,http-192.168.1.57-2020-subjects-lvl0-backbone_require,1619887487876,1619906768879,1619923531785,1619995702645,1620048625133,1620110811436,1620127738275,1620139647839,1620165253616,1620212112587,1620251302827,1620281226145,1620389961591,1620398137313,1620401392695,1620402043182,1620488614663,1620490862924,1620555483468,1620566729047,1620237171696.3
0,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-0,1619997328593,1620028557823,1620068121701,1620079525718,1620119669906,1620151443353,1620170786143,1620170948991,1620199775929,1620229958185,1620245530571,1620274732045,1620333580462,1620333905933,1620381296491,1620409895389,1620489846572,1620546408007,1620574385853,1620580416465,1620269305706.5
0,http-192.168.1.57-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-0,1619875443537,1619876094490,1619892755014,1619905792032,1619920439155,1619931918831,1619963810056,1620017406431,1620039209125,1620158691528,1620160215528,1620166392956,1620206128939,1620219024481,1620274569252,1620305952482,1620309306494,1620320344739,1620329997685,1620404938609,1620113921568.2
0,http-192.168.1.57-2020-subjects-lvl0-gwt,1619934521287,1619935171956,1619974221561,1620046803834,1620063110870,1620115994710,1620117031732,1620122036658,1620148108853,1620163473395,1620182339294,1620256739429,1620304649705,1620324497574,1620378528017,1620467157923,1620472493596,1620494149068,1620547385676,1620561434806,1620230492497.2
0,http-192.168.1.57-2020-subjects-lvl0-dijon,1619902641311,1619952161993,1619954961763,1620016755909,1620019684889,1620033124874,1620034753279,1620046478153,1620061320525,1620119832780,1620143596146,1620232074218,1620292730481,1620309469352,1620317576960,1620389147696,1620407614045,1620467483555,1620570313654,1620575852249,1620192378691.6
0,http-192.168.1.57-2020-subjects-lvl0-knockback,1619877484533,1619932569488,1619955612836,1619969368561,1619988720917,1620028232446,1620060832741,1620136342166,1620142088920,1620149718095,1620204826958,1620205315244,1620214700931,1620227691880,1620233538698,1620275382855,1620286705062,1620312296862,1620506635369,1620507493608,1620160777908.5
0,http-192.168.1.57-2020-subjects-lvl0-knockoutjs_require,1619862555836,1619871483103,1619889604198,1619928851457,1619957728137,1619958705293,1619961530480,1619996352966,1620080990320,1620116157813,1620215636328,1620244407580,1620294260074,1620309794722,1620403962124,1620511564020,1620549338758,1620556460059,1620571453579,1620571778958,1620192630790.25
0,http-192.168.1.57-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-0,1619936473554,1619937613079,1619949191889,1619974383834,1619996190288,1620066367218,1620074152143,1620111299780,1620135960412,1620158854450,1620166230174,1620211406250,1620253810186,1620279273058,1620288333937,1620296917909,1620483487000,1620506146739,1620546733392,1620552108055,1620196246667.35
