Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
3,http-192.168.1.57-2020-lacunaWebPages-www.theguardian.com-www.theguardian.com-3,2115.9,2570.7,2052.3,2058.9,1660.2,2085.8,2879.3,2679.2,4775.6,3801.8,2729.5,3857.4,1886.1,2571.1,1895.4,2085.9,1851.6,2706.1,2192.3,2804.6,2562.9849999999997
3,http-192.168.1.57-2020-subjects-lvl3-polymer,803.1,756.5,769.3,2801.7,741.7,746.1,766.6,799.6,774.4,1146.1,852.6,772.9,717.2,752.2,755.3,746.2,791.5,749.2,771.3,772.8,889.3149999999999
3,http-192.168.1.57-2020-subjects-lvl3-canjs_require,717.2,712.2,805.0,683.7,687.7,676.3,750.2,656.5,671.1,792.9,731.4,776.4,687.8,741.9,869.6,685.0,779.1,679.0,732.0,2345.9,809.045
3,http-192.168.1.57-2020-lacunaWebPages-apache.org-apache.org-3,1625.4,1647.0,1809.1,1835.1,1862.6,1761.9,1538.5,1776.1,1679.1,2162.2,1783.1,1610.3,1781.0,1817.8,1795.0,1904.6,1720.7,1695.6,1832.1,1963.0,1780.0099999999998
3,http-192.168.1.57-2020-subjects-lvl3-backbone,1086.0,1028.5,1003.5,1059.9,1006.9,1030.3,1155.0,943.4,990.3,961.8,2811.6,972.7,2157.5,1637.2,1218.0,949.0,1117.7,1033.3,957.9,954.7,1203.76
3,http-192.168.1.57-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-3,1864.7,1692.6,1659.9,1630.7,3597.9,1689.7,1634.5,1602.2,1953.1,1594.6,3969.6,1699.4,1626.7,2035.6,3395.3,1596.0,1669.2,1616.6,1554.0,1652.2,1986.7249999999997
3,http-192.168.1.57-2020-lacunaWebPages-www.amazon.com-www.amazon.com-3,1554.8,2351.9,1638.8,1661.8,1658.0,1768.8,3078.7,1578.1,1882.0,1542.9,2089.4,1967.1,1860.1,1723.2,3601.5,1646.2,1720.3,1914.3,3361.2,1524.9,2006.2
3,http-192.168.1.57-2020-subjects-lvl3-vanillajs,1147.1,964.3,973.8,1029.8,964.8,1052.0,1066.2,1103.7,983.4,1099.3,936.6,981.8,985.1,1003.4,1010.0,984.8,983.2,1010.5,1139.0,1430.1,1042.445
3,http-192.168.1.57-2020-lacunaWebPages-www.amazon.in-www.amazon.in-3,1885.9,2404.3,2996.5,1547.7,1567.9,1882.6,2229.7,1928.7,1729.1,1547.4,2424.7,1702.0,1630.4,1921.3,1724.0,1612.6,1631.7,1956.3,1511.2,1566.0,1870.0
3,http-192.168.1.57-2020-subjects-lvl3-canjs,804.5,793.6,787.4,785.8,736.1,688.3,763.9,722.6,888.7,865.2,745.9,744.2,948.4,742.8,894.2,808.8,847.9,819.4,886.5,906.9,809.0550000000001
