Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
2,http-192.168.1.57-2020-subjects-lvl2-gwt,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524,131524.0
2,http-192.168.1.57-2020-subjects-lvl2-backbone,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318,215318.0
2,http-192.168.1.57-2020-subjects-lvl2-vue,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337,181337.0
2,http-192.168.1.57-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-2,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495,244495.0
2,http-192.168.1.57-2020-lacunaWebPages-www.amazon.in-www.amazon.in-2,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325,234325.0
2,http-192.168.1.57-2020-subjects-lvl2-mithril,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249,55249.0
2,http-192.168.1.57-2020-subjects-lvl2-angularjs_require,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327,1044327.0
2,http-192.168.1.57-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-2,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205,350205.0
2,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-2,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766,261766.0
2,http-192.168.1.57-2020-subjects-lvl2-dojo,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157,166157.0
2,http-192.168.1.57-2020-subjects-lvl2-canjs,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860,521860.0
2,http-192.168.1.57-2020-subjects-lvl2-enyo_backbone,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675,487675.0
2,http-192.168.1.57-2020-subjects-lvl2-exoskeleton,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662,83662.0
2,http-192.168.1.57-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-2,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502,357502.0
2,http-192.168.1.57-2020-subjects-lvl2-knockback,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128,408128.0
2,http-192.168.1.57-2020-subjects-lvl2-jquery,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099,228099.0
2,http-192.168.1.57-2020-subjects-lvl2-polymer,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271,210271.0
2,http-192.168.1.57-2020-subjects-lvl2-canjs_require,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299,749299.0
2,http-192.168.1.57-2020-lacunaWebPages-apache.org-apache.org-2,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048,508048.0
2,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-2,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286,675286.0
2,http-192.168.1.57-2020-lacunaWebPages-stackexchange.com-stackexchange.com-2,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148,124148.0
2,http-192.168.1.57-2020-lacunaWebPages-www.paypal.com-www.paypal.com-2,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063,289063.0
2,http-192.168.1.57-2020-subjects-lvl2-vanilla_es6,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729,29729.0
2,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-2,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798,309798.0
2,http-192.168.1.57-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-2,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971,102971.0
2,http-192.168.1.57-2020-lacunaWebPages-www.amazon.com-www.amazon.com-2,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796,331796.0
