Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
0,http-192.168.1.57-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-0,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793,367793.0
0,http-192.168.1.57-2020-lacunaWebPages-www.booking.com-www.booking.com-0,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536,1385536.0
0,http-192.168.1.57-2020-subjects-lvl0-mithril,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876,74876.0
0,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-0,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000,903000.0
0,http-192.168.1.57-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-0,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205,395205.0
0,http-192.168.1.57-2020-lacunaWebPages-www.amazon.in-www.amazon.in-0,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318,273318.0
0,http-192.168.1.57-2020-subjects-lvl0-canjs,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687,590687.0
0,http-192.168.1.57-2020-subjects-lvl0-polymer,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233,210233.0
0,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-0,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154,760154.0
0,http-192.168.1.57-2020-subjects-lvl0-enyo_backbone,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470,492470.0
0,http-192.168.1.57-2020-subjects-lvl0-vanillajs,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283,48283.0
0,http-192.168.1.57-2020-subjects-lvl0-backbone_require,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765,495765.0
0,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-0,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656,375656.0
0,http-192.168.1.57-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-0,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195,104195.0
0,http-192.168.1.57-2020-subjects-lvl0-gwt,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999,136999.0
0,http-192.168.1.57-2020-subjects-lvl0-dijon,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420,392420.0
0,http-192.168.1.57-2020-subjects-lvl0-knockback,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958,800958.0
0,http-192.168.1.57-2020-subjects-lvl0-knockoutjs_require,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078,168078.0
0,http-192.168.1.57-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-0,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443,345443.0
