device,subject,browser,Battery Power [uW] (Delta),Battery Power [uW] (Raw),Battery Remaining (%) [%],Battery Temperature [1/10 C],Bluetooth State,CPU Load (Normalized) [%],CPU Load [%],CPU1 Frequency [kHz],CPU1 Load [%],CPU2 Frequency [kHz],CPU2 Load [%],CPU3 Frequency [kHz],CPU3 Load [%],CPU4 Frequency [kHz],CPU4 Load [%],GPS State,GPU Frequency [KHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Processor Temperature [1/10 C],Screen Brightness,Screen State,Wi-Fi RSSI Level [-dBm],Wi-Fi State,energy_trapz,fcp,fp,Loading_time,Start,End,lvl,n_packets,n_bytes,Energy_J,Energy_mJ
lgg2,http-192-168-1-57-2020-subjects-lvl1-exoskeleton,chrome,562.522842639594,70257.7055837563,89,277,0,26.3045685279188,58.5482233502538,1018988.83248731,60.2244897959184,1464231.47208122,36.8724489795918,876109.644670051,58.0152284263959,911683.248730965,59.4314720812183,0,202776.649746193,26.0812182741117,1727219.42857143,0,500.710659898477,20,1,-64.8592964824121,3,1377.2542235,911.2,911.2,895,1620552922667,1620552923562,1,19,99977,0.062880646497462,62.8806464974619
lgg2,http-192-168-1-57-2020-subjects-lvl1-exoskeleton,chrome,740.256281407035,69981.9648241206,88,285,0,26.7,59.6733668341709,1304700,61.8341708542714,887592,29.9798994974874,922152,60.6281407035176,976896,58.2010050251256,0,204221.105527638,27.4020100502513,1698398.13065327,0,507.9,20,1,-64.1,3,1391.4828775,1097.8,1097.8,822,1620568032928,1620568033750,1,19,99977,0.057525175085427,57.5251750854271
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,695.333333333333,74908.1641025641,97,289,0,25.5794871794872,58.4102564102564,1168283.07692308,63.0765306122449,534289.230769231,26.9487179487179,1151889.23076923,56.1128205128205,1152972.30769231,58.348717948718,0,201230.769230769,29.2102564102564,1712733.55102041,0,504.666666666667,20,1,-63,3,1459.650455,692.2,692.2,1140,1619863045001,1619863046141,2,42,749299,0.085395307076923,85.3953070769231
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,896.578680203046,77556.2335025381,100,289,0,28.6446700507614,58.6903553299492,1730351.26903553,57.9591836734694,520312.69035533,22.0406091370558,1222659.89847716,59.497461928934,1025043.65482234,58.7258883248731,0,207918.781725888,22.507614213198,1705930.31472081,0,527.46192893401,20,1,-70,3,1519.785079,832.3,832.3,1386,1619880856474,1619880857860,2,42,749299,0.107492939634518,107.492939634518
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,704.065656565657,77633.8737373737,100,289,0,30.530303030303,59.7121212121212,1429139.39393939,62.520202020202,807696.96969697,30.5125628140704,862012.121212121,54.4773869346734,1514024.24242424,57.8743718592965,0,208823.232323232,22.2727272727273,1713439.49748744,0,531.919191919192,20,1,-69,3,1528.3877975,804.5,804.5,1214,1619882160043,1619882161257,2,42,749299,0.094247522717172,94.2475227171717
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,276.639593908629,73635.2639593909,92,296,0,25.0612244897959,56.765306122449,1514228.57142857,58.3826530612245,642477.551020408,30.2397959183673,908767.346938776,54.6683673469388,1022620.40816327,54.7755102040816,0,202790.816326531,25.8469387755102,1687789.46938776,0,512.091836734694,20,1,-61.5279187817259,3,1448.934867,773.9,773.9,1215,1619895610287,1619895611502,2,42,749299,0.08946684571066,89.4668457106599
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,802.435897435898,75471.1282051282,90,288.948979591837,0,28.8615384615385,57.8051282051282,1655790.76923077,57.7628865979381,819562.886597938,27.1237113402062,885228.865979382,54.8762886597938,1101797.93814433,59.1288659793814,0,203692.307692308,25.5641025641026,1643611.36082474,0,526.082474226804,20,1,-66,3,1474.2789565,726.2,726.2,1003,1619905954604,1619905955607,2,42,749299,0.075697541589744,75.6975415897436
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,783.085858585859,73091.9848484849,89,287,0,27.3065326633166,58.4623115577889,1522926.63316583,58.520202020202,341608.040201005,15.2979797979798,1449997.98994975,55.5757575757576,966862.311557789,59.3585858585859,0,207572.864321608,22.2964824120603,1662996.52525253,0,523.165829145729,20,1,-69.23,3,1443.0098185,780.5,780.5,1471,1619907744829,1619907746300,2,42,749299,0.107518309712121,107.518309712121
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,429.408163265306,73575.1428571429,96,296,0,27.6479591836735,58.4795918367347,1114591.83673469,61.1928934010152,491693.87755102,26.6989795918367,1257942.85714286,58.5,1403681.63265306,57.5102040816327,0,204285.714285714,27.1632653061224,1702528.60913706,0,517.857142857143,20,1,-67.8680203045685,3,1439.128504,763.4,763.4,2822,1619965600422,1619965603244,2,42,749299,0.207629053142857,207.629053142857
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,611.035353535354,72971.7474747475,93,286,0,27.8232323232323,57.0757575757576,1425345.45454545,58.6751269035533,731151.515151515,31.9646464646465,1220193.93939394,57.8383838383838,1157418.18181818,55.3181818181818,0,204580.808080808,23.6262626262626,1699295.87878788,0,518.282828282828,20,1,-70.9246231155779,3,1438.894605,708.9,708.9,2329,1620070730044,1620070732373,2,42,749299,0.169951199868687,169.951199868687
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,741.05527638191,73633.9145728643,86,276,0,25.8442211055276,58.4623115577889,1242307.53768844,58.969696969697,679790.954773869,33.8787878787879,1212301.50753769,55.3989898989899,972385.929648241,56.5707070707071,0,203618.090452261,27.4924623115578,1693896.32323232,0,488.492462311558,20,1,-64.7475247524752,3,1456.4707215,768.5,768.5,1144,1620117683264,1620117684408,2,42,749299,0.084237198271357,84.2371982713568
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,800.766497461929,73555.9137055837,87,279,0,27.0964467005076,58.253807106599,1441254.82233503,60.280612244898,754114.285714286,30.0964467005076,1201873.46938776,54.8121827411168,877126.530612245,56.756345177665,0,201827.411167513,27.6548223350254,1687130.43654822,0,502.5,20,1,-70,3,1444.180219,785.8,785.8,1434,1620123665050,1620123666484,2,42,749299,0.105479180253807,105.479180253807
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,518.666666666667,72371.0252525253,89,288,0,28.4070351758794,58.6281407035176,1379710.55276382,63.1507537688442,919405.025125628,39.8643216080402,1028249.24623116,56.6482412060302,1067951.75879397,57,0,206633.165829146,25.2814070351759,1736004.70351759,0,546.78391959799,20,1,-66.93,3,1431.320589,1042,1042,2011,1620151117569,1620151119580,2,42,749299,0.145538131782828,145.538131782828
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,741.572864321608,63840.2311557789,91,284,0,26.4371859296482,58.2663316582915,1525025.12562814,57.705,481845.226130653,20.565,1123007.03517588,57.405,1089829.14572864,58.251256281407,0,205427.135678392,23.9447236180905,1713984.62,0,508.743718592965,20,1,-71,3,1270.1608555,1044.1,1044.1,2199,1620160540994,1620160543193,2,42,749299,0.140384668311558,140.384668311558
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,466.005076142132,63885.3248730965,89,288,0,27.6598984771574,58.4213197969543,1445153.29949239,59.3989898989899,807545.177664975,26.3838383838384,1129754.31472081,57.1363636363636,973742.131979695,60.9390862944162,0,204873.096446701,25.1776649746193,1723718.24242424,0,523.248730964467,20,1,-74,3,1260.379853,843.9,843.9,1302,1620250977429,1620250978731,2,42,749299,0.083178692984772,83.1786929847717
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,301.533333333333,62717.3692307692,86,284,0,25.8820512820513,57.1538461538462,1446978.46153846,58.1692307692308,373120,19.6051282051282,1137427.69230769,56.6974358974359,1178350.76923077,56.7948717948718,0,204307.692307692,26.0205128205128,1680807.71282051,0,500.358974358974,20,1,-67,3,1219.7000955,730.6,730.6,929,1620255600918,1620255601847,2,42,749299,0.058264436015385,58.2644360153846
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,450.362244897959,64640.7551020408,86,285,0,25.258883248731,57.0612244897959,1227301.52284264,59.0612244897959,333746.192893401,19.6683673469388,975893.87755102,55.9438775510204,1587061.2244898,53.4438775510204,0,204285.714285714,26.484693877551,1689730.36734694,0,495.357142857143,20,1,-67,3,1262.8932445,773.4,773.4,831,1620256414279,1620256415110,2,42,749299,0.053716467489796,53.7164674897959
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,646.477157360406,64227.2791878173,97,283,0,26.989847715736,57.6649746192893,1410529.94923858,58.3673469387755,944259.898477157,29.6989795918367,1130668.02030457,58.4365482233503,942237.563451777,57.8934010152284,0,203045.685279188,27.7715736040609,1676426.57142857,0,506.581632653061,20,1,-66,3,1264.066734,880,880,940,1620336412495,1620336413435,2,42,749299,0.060373642436548,60.3736424365483
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,598.505050505051,66658.0202020202,86,280.70351758794,0,28.510101010101,57.9747474747475,1180154.31472081,59.010152284264,1033193.90862944,39.1116751269036,1419082.23350254,58.1878172588833,824601.015228426,56.1878172588833,0,203030.303030303,26.8636363636364,1687521.40101523,0,504.92385786802,20,1,-66,3,1316.147916,629.9,629.9,1036,1620474772477,1620474773513,2,42,749299,0.069057708929293,69.0577089292929
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,748.75,69578.1176470588,89,287,0,23.9950738916256,58.171568627451,1139716.25615764,60.9264705882353,863964.532019704,27.2647058823529,1089836.45320197,56.5882352941176,794955.665024631,57.656862745098,0,207058.823529412,25.2598039215686,1762432.64705882,0,508.374384236453,20,1,-65,3,1414.0209815,1557.9,1557.9,1750,1620565751030,1620565752780,2,42,749299,0.121761705882353,121.761705882353
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,591.795,67542.32,81,286,0,29.745,60.54,1267079.39698492,61.3417085427136,900217.085427136,40.7889447236181,904402.010050251,59.1155778894472,1254994.97487437,60.4623115577889,0,203600,26.63,1727732.16080402,0,513.618090452261,20,1,-67.6584158415842,3,1348.7634425,847.2,847.2,1279,1620580253488,1620580254767,2,42,749299,0.08638662728,86.38662728
lgg2,http-192-168-1-57-2020-subjects-lvl2-canjs,chrome,744.421319796954,67929.1979695432,78,288,0,26.8724489795918,57.5255102040816,1274412.18274112,60.8527918781726,872406.091370558,34.2335025380711,820690.355329949,53.2791878172589,1395374.61928934,54,0,200340.101522843,27.8121827411167,1727869.70558376,0,518.172588832487,20,1,-62.5555555555556,3,1337.5010715,726.4,726.4,933,1620586773668,1620586774601,2,42,749299,0.063377941705584,63.3779417055838
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,915.201005025126,71249.8844221106,80,288,0,29.7171717171717,59.1206030150754,1350084.84848485,59.6331658291457,1097951.51515152,36.4522613065327,1246012.12121212,59.5125628140704,932412.121212121,58.8090452261307,0,205427.135678392,24.7236180904523,1673539.37688442,0,526.717171717172,20,1,-63,3,1417.108564,856,856,785,1619924183249,1619924184034,2,13,181337,0.055931159271357,55.9311592713568
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,352.42,74138.28,96,294,0,25.4472361809045,57.4522613065327,1267706.53266332,56.9798994974874,587433.165829146,23.4170854271357,1293346.73366834,55.8040201005025,831811.055276382,58.3165829145729,0,210251.256281407,23.9597989949749,1697649.64824121,0,559.64824120603,20,1,-66.547263681592,3,1481.61274,881.3,881.3,834,1619965956346,1619965957180,2,13,181337,0.06183132552,61.83132552
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,645.876923076923,74102.8153846154,99,286,0,24.0923076923077,57.7487179487179,1505649.23076923,57.0410256410256,694412.307692308,23.8974358974359,797932.307692308,58.5897435897436,846793.846153846,58.8163265306122,0,201230.769230769,28.3435897435897,1684707.26153846,0,508.153846153846,20,1,-76,3,1446.433903,833,833,745,1620022452347,1620022453092,2,13,181337,0.055206597461539,55.2065974615385
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,535.571428571429,73156.1581632653,96,286,0,28.8010204081633,58.1887755102041,1403669.3877551,59.7551020408163,492110.769230769,22.1581632653061,1601169.23076923,56.765306122449,980221.538461539,57.6377551020408,0,205510.204081633,24.5561224489796,1664010.87755102,0,516.769230769231,20,1,-74,3,1435.638151,773.9,773.9,885,1620028720542,1620028721427,2,13,181337,0.06474319997449,64.7431999744898
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,701.252525252525,76793.5757575758,99,288,0,25.0854271356784,56.7676767676768,1533141.70854271,56.7939698492462,524804.020100503,18.286432160804,1268767.83919598,53.6582914572864,772570.854271357,56.4472361809045,0,206398.98989899,21.2373737373737,1687343.33668342,0,504.070351758794,20,1,-64.7213930348259,3,1516.117572,813.6,813.6,754,1620048787812,1620048788566,2,13,181337,0.057902356121212,57.9023561212122
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,789.852791878173,74517.3147208122,86,274,0,36.4141414141414,62.258883248731,1349866.66666667,62.2284263959391,963296.96969697,40.3147208121827,1275478.78787879,62.9847715736041,1619731.97969543,61.1116751269036,0,200000,26.6142131979695,1702875.65482234,0,556.192893401015,20,1,-67,3,1466.9706505,980.7,980.7,1085,1620118500080,1620118501165,2,13,181337,0.080851286472081,80.8512864720812
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,827.543147208122,62709.7664974619,86,283,0,25.4141414141414,58.1979695431472,1434569.6969697,58.6040609137056,510157.575757576,24.4822335025381,1205214.21319797,50.5736040609137,849685.279187817,57.8934010152284,0,201218.274111675,27.6548223350254,1695934.45685279,0,505.228426395939,20,1,-70,3,1234.8108605,728.2,728.2,685,1620170298068,1620170298753,2,13,181337,0.042956190050761,42.9561900507614
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,1099.09137055838,64252.4568527919,96,285,0,27.5102040816327,58.280612244898,1255711.6751269,59.6649746192893,690493.401015229,34.1472081218274,1378233.50253807,58.994923857868,896491.370558376,57.7157360406091,0,204263.959390863,25.5,1710851.14720812,0,512.182741116751,20,1,-63,3,1263.801313,884.8,884.8,978,1620224033624,1620224034602,2,13,181337,0.062838902802031,62.8389028020305
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,655.700507614213,63780.8934010152,96,286,0,24.492385786802,58.6598984771574,1183114.72081218,60.4949494949495,814160.406091371,27.8585858585859,1169677.15736041,55.5431472081218,773920.812182741,59.238578680203,0,204263.959390863,25.497461928934,1711015.8989899,0,495.431472081218,20,1,-60,3,1256.001702,896.2,896.2,776,1620224521301,1620224522077,2,13,181337,0.049493973279188,49.4939732791878
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,600.909090909091,71805.9747474747,89,278.060606060606,0,24.6142131979695,57.248730964467,1108568.52791878,59.507614213198,511589.847715736,27.1878172588832,1141303.55329949,55.9796954314721,1282854.82233503,54.7222222222222,0,202436.54822335,28.502538071066,1714540.40609137,0,489.492385786802,20,1,-65.255,3,1416.354285,668.1,668.1,721,1620238029511,1620238030232,2,13,181337,0.051772107792929,51.7721077929293
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,719.151515151515,62372.4696969697,90,284,0,23.9292929292929,57.8080808080808,1083776.64974619,59.7272727272727,532824.365482233,21.3484848484848,1287435.53299492,55.0959595959596,955772.588832487,56.7777777777778,0,204242.424242424,26.6262626262626,1746094.72727273,0,490.761421319797,20,1,-70,3,1230.7881035,791.9,791.9,727,1620248907839,1620248908566,2,13,181337,0.045344785469697,45.344785469697
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,792.220512820513,62537.6820512821,90,278,0,23.6923076923077,56.9128205128205,1404516.92307692,56.6205128205128,759421.538461539,26.6358974358974,938227.692307692,56.5179487179487,865329.230769231,57.4666666666667,0,206153.846153846,25.3333333333333,1729974.46153846,0,497.179487179487,20,1,-70,3,1218.0741215,844.1,844.1,748,1620249232955,1620249233703,2,13,181337,0.046778186174359,46.778186174359
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,494.853535353535,65385.3484848485,99,273,0,24.5151515151515,57.7323232323232,1272424.24242424,59.8181818181818,579818.181818182,20.4393939393939,1420096.96969697,48.5050505050505,805927.272727273,59.8888888888889,0,209090.909090909,24.2070707070707,1710358.98989899,0,490.858585858586,20,1,-77,3,1289.1095715,854,854,1166,1620305138812,1620305139978,2,13,181337,0.076239316333333,76.2393163333334
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,655.603015075377,64411.9899497487,97,283,0,26.82,58.3668341708543,1259016,61.1306532663317,497928,22.4974874371859,1350660,56.5125628140703,1131792,57.356783919598,0,207236.180904523,24.1557788944724,1667529.88944724,0,505.05,20,1,-66.5742574257426,3,1280.551352,736.1,736.1,743,1620336086483,1620336087226,2,13,181337,0.047858108532663,47.8581085326633
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,476.571428571429,65169.1785714286,87,285,0,23.3520408163265,58.4744897959184,1084934.01015228,60.4285714285714,503354.314720812,22.4795918367347,1300458.88324873,55.1989795918367,982598.984771574,58.9081632653061,0,203061.224489796,28.1479591836735,1724887,0,494.591836734694,20,1,-62,3,1274.3142085,844.9,844.9,697,1620397161037,1620397161734,2,13,181337,0.045422917464286,45.4229174642857
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,419.152709359606,65139.8078817734,82,288,0,43.75,64.8029556650246,1368211.76470588,65.807881773399,1852623.52941176,57.3940886699507,1502847.05882353,64.6009852216749,1235870.58823529,66.5418719211823,0,206502.463054187,22.8866995073892,1733429.73399015,0,593.970588235294,20,1,-67.3073170731707,3,1317.329268,778.3,778.3,746,1620407450722,1620407451468,2,13,181337,0.048594296679803,48.594296679803
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,680.091836734694,67788.9693877551,87,278,0,29.8121827411167,60.5714285714286,1453486.29441624,62.6192893401015,437202.030456853,17.9795918367347,1579626.39593909,58.4285714285714,1057547.20812183,60.3826530612245,0,204285.714285714,24.2295918367347,1716151.89847716,0,509.187817258883,20,1,-65,3,1329.733632,797.2,797.2,739,1620471843364,1620471844103,2,13,181337,0.050096048377551,50.096048377551
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,655.964102564103,70128.5333333333,89,279,0,25.8307692307692,58.2461538461538,1134510.76923077,58.7908163265306,1003052.30769231,32.0714285714286,1016480,52.1632653061224,973120,57.0051282051282,0,204307.692307692,26.2205128205128,1746848.18367347,0,496.358974358974,20,1,-67,3,1365.709023,757.8,757.8,814,1620481532813,1620481533627,2,13,181337,0.057084626133333,57.0846261333333
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,822.798994974874,69186.7035175879,88,286,0,27.145,59.275,1292352,60.195,922392,32.71,948600,58.055,1131732,60.6180904522613,0,203015.075376884,27.356783919598,1692109.48,0,506.35,20,1,-66.6699507389163,3,1376.6470715,680.4,680.4,765,1620482346717,1620482347482,2,13,181337,0.052927828190955,52.9278281909548
lgg2,http-192-168-1-57-2020-subjects-lvl2-vue,chrome,564.881443298969,69610.206185567,87,284,0,31.5515463917526,59.9381443298969,1206754.63917526,61.1333333333333,670057.731958763,33.9329896907216,1384701.03092784,60.0876288659794,1447942.26804124,58.1494845360825,0,206804.12371134,25.2731958762887,1729612.9025641,0,524.278350515464,20,1,-66,3,1348.8827345,864.9,864.9,825,1620569172705,1620569173530,2,13,181337,0.057428420103093,57.4284201030928
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,583.340101522843,75724.5685279188,99,294,0,28.1111111111111,58.6212121212121,1128909.09090909,61.6954314720812,1002060.60606061,40.3604060913706,1145696.96969697,57.4111675126904,1187406.06060606,55.1015228426396,0,207272.727272727,23.6717171717172,1726440.44670051,0,522.222222222222,20,1,-69,3,1487.907596,2390.9,2390.9,8370,1619883203677,1619883212047,2,10,350205,0.63381463857868,633.81463857868
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,654.467005076142,75367.1116751269,94,296,0,30.5532994923858,59.5380710659899,1095721.21212121,62.3434343434344,804072.727272727,38.1464646464646,1421115.15151515,57.8484848484849,1267503.03030303,57.6548223350254,0,203654.822335025,25.3604060913706,1736056.3030303,0,528.535353535354,20,1,-65.2039800995025,3,1479.1747895,2330.3,2330.3,4549,1619891883485,1619891888034,2,10,350205,0.342844991010152,342.844991010152
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,365.128865979381,70813.1546391753,80,288.113402061856,0,29.3626943005181,58.8238341968912,1391701.55440415,62.39896373057,681326.424870466,31.5,1155208.29015544,57.7835051546392,1293624.87046632,56.1958762886598,0,205595.85492228,24.0518134715026,1671649.05699482,0,523.419689119171,20,1,-64,3,1367.0248835,2147.2,2147.2,4384,1619924997384,1619925001768,2,10,350205,0.310444869938145,310.444869938145
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,506.632653061225,75642.4693877551,99,274,0,27.1632653061224,57.6581632653061,1173661.2244898,60.4642857142857,757897.959183673,24.7602040816327,953595.918367347,56.5612244897959,1428453.06122449,56.5408163265306,0,203061.224489796,25.8673469387755,1738357.57142857,0,501.938775510204,20,1,-62,3,1482.068069,2179,2179,4456,1619930153622,1619930158078,2,10,350205,0.337062843591837,337.062843591837
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,606.525510204082,75867.4132653061,95,285,0,26.6428571428571,58.1326530612245,1299844.89795918,61.2639593908629,390171.428571429,22.3010204081633,1253693.87755102,54.6071428571429,1282151.02040816,56.6428571428571,0,204897.959183673,24.25,1693269.28571429,0,513.673469387755,20,1,-66.7171717171717,3,1488.271787,2066.6,2066.6,4554,1619936798710,1619936803264,2,10,350205,0.345500200010204,345.500200010204
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,1047.31632653061,74448.0612244898,99,287.370558375635,0,35.148717948718,63.3128205128205,1391593.84615385,64.9030612244898,849895.384615385,38.6173469387755,1527864.61538462,56.4132653061225,1162633.84615385,63.9132653061225,0,209183.673469388,22.1122448979592,1695236.12244898,0,537.74358974359,20,1,-76,3,1455.013589,1908.7,1908.7,4162,1620022126589,1620022130751,2,10,350205,0.309852830816326,309.852830816327
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,855.133004926108,76651.0738916256,95,286,0,36.4852941176471,63.1330049261084,1399894.11764706,64.807881773399,1157988.23529412,37.4926108374384,1299247.05882353,62.9605911330049,1246770.44334975,62.0443349753695,0,203546.798029557,24.384236453202,1703318.38423645,0,564.630541871921,20,1,-66,3,1552.7753635,2327.2,2327.2,5382,1620034427099,1620034432481,2,10,350205,0.412536079684729,412.536079684729
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,571.415384615385,75865.8,99,290,0,29.9846153846154,60.348717948718,1115987.69230769,60.9948979591837,921920,28.2551020408163,1456430.76923077,58.0612244897959,1017255.38461538,64.030612244898,0,203076.923076923,26.1846153846154,1687019,0,516.205128205128,20,1,-66.3080808080808,3,1482.0923315,2490.8,2490.8,9332,1620047486984,1620047496316,2,10,350205,0.7079796456,707.9796456
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,773.944444444444,75587.0606060606,96,286,0,28.5050505050505,58.8484848484849,1097963.63636364,61.949494949495,710218.181818182,28.9698492462312,1459309.09090909,57.1010101010101,1211939.39393939,56.3232323232323,0,209090.909090909,22.8585858585859,1694342.47236181,0,528.737373737374,20,1,-68.5628140703518,3,1491.5448955,2526.1,2526.1,7076,1620056122830,1620056129906,2,10,350205,0.534854040848485,534.854040848485
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,704.469387755102,73319.0714285714,94,296,0,27.3897435897436,57.7846153846154,1284086.15384615,60.3673469387755,551052.307692308,25.8265306122449,1500722.44897959,52.5969387755102,1020661.2244898,57.25,0,206153.846153846,24.4,1676414.14285714,0,520.510204081633,20,1,-61,3,1436.582222,2244.8,2244.8,4804,1620058977802,1620058982606,2,10,350205,0.352224819142857,352.224819142857
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,521.680203045685,73903.4010152284,89,289,0,28.0761421319797,58.9746192893401,1151135.02538071,60.9695431472081,632893.401015228,22.9137055837563,1380377.66497462,57.6649746192893,1257977.66497462,58.258883248731,0,207309.644670051,22.2030456852792,1713822.5177665,0,518.426395939086,20,1,-68,3,1449.8650475,2453.7,2453.7,4861,1620149392028,1620149396889,2,10,350205,0.359244432335025,359.244432335025
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,334.224489795918,63933.7193877551,100,240,0,28.7179487179487,58.4,1653440,62.3520408163265,327052.307692308,19.3571428571429,1135655.38461538,40.8979591836735,1265858.46153846,57.4336734693878,0,203692.307692308,24.9692307692308,1712439.93877551,0,476.666666666667,20,1,-66.8883248730965,3,1253.1865015,2010.8,2010.8,4469,1620197064467,1620197068936,2,10,350205,0.285719791943878,285.719791943878
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,727.530303030303,64574.4949494949,99,282,0,28.3299492385787,59.3959390862944,1155813.19796954,61.6767676767677,732730.964467005,32.4444444444444,1513766.49746193,56.2878787878788,947537.055837564,58.8989898989899,0,205482.233502538,24.5939086294416,1698938.46464646,0,517.005076142132,20,1,-71,3,1278.228596,2161.3,2161.3,4508,1620219349747,1620219354255,2,10,350205,0.291101823232323,291.101823232323
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,891.405,68509.195,89,286,0,28.4673366834171,58.9949748743719,1123272.36180905,62.0904522613065,763308.542713568,28.82,1594034.17085427,55.5,980767.83919598,59.215,0,204824.120603015,24.8341708542714,1697042.65326633,0,519.949748743719,20,1,-72,3,1361.7250735,2598.9,2598.9,6536,1620236405188,1620236411724,2,10,350205,0.44777609852,447.77609852
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,229.652582159624,68588.1690140845,88.0654205607477,282.327102803738,0,32.9485981308411,59.5233644859813,1352871.02803738,63.2803738317757,618639.252336449,28.214953271028,1512919.62616822,56.088785046729,1392796.26168224,56.2769953051643,0,205070.422535211,22.4460093896714,1689431.45794393,0,534.439252336449,20,1,-64,3,1456.7054685,3807.1,3807.1,6316,1620239006404,1620239012720,2,10,350205,0.433202875492958,433.202875492958
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,587.194871794872,63844.9846153846,98,287,0,26.5309278350515,58.0773195876289,1233983.50515464,59.4871794871795,782832.989690722,27.7948717948718,1011327.83505155,53.8615384615385,1224742.26804124,56.9846153846154,0,208659.793814433,23.0463917525773,1679579.05641026,0,514.896907216495,20,1,-67,3,1244.097667,2093.2,2093.2,4415,1620335760755,1620335765170,2,10,350205,0.281875607076923,281.875607076923
lgg2,http-192-168-1-57-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,781.777202072539,65408.6632124352,85,286,0,27.6062176165803,57.6113989637306,1260074.61139896,58.8247422680412,622806.21761658,19.7216494845361,1601247.66839378,55.8969072164948,904936.787564767,59.139175257732,0,205321.243523316,23.8031088082902,1696914.39175258,0,519.585492227979,20,1,-65.2704081632653,3,1262.126635,1989.9,1989.9,4076,1620401229680,1620401233756,2,10,350205,0.266605711253886,266.605711253886
