device,subject,browser,Battery Power [uW] (Delta),Battery Power [uW] (Raw),Battery Remaining (%) [%],Battery Temperature [1/10 C],Bluetooth State,CPU Load (Normalized) [%],CPU Load [%],CPU1 Frequency [kHz],CPU1 Load [%],CPU2 Frequency [kHz],CPU2 Load [%],CPU3 Frequency [kHz],CPU3 Load [%],CPU4 Frequency [kHz],CPU4 Load [%],GPS State,GPU Frequency [KHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Processor Temperature [1/10 C],Screen Brightness,Screen State,Wi-Fi RSSI Level [-dBm],Wi-Fi State
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-3,chrome,674.2525252525253,72437.57070707071,84.0,286.0,0.0,29.671717171717173,58.83248730964467,1443939.393939394,62.025252525252526,683248.4848484849,19.646464646464647,1638375.7575757576,55.82828282828283,870096.9696969697,57.505050505050505,0.0,210303.0303030303,22.09090909090909,1675300.808080808,0.0,519.4949494949495,20.0,1.0,-62.49246231155779,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-3,chrome,588.2763819095477,74423.13065326633,95.0,295.0,0.0,30.79396984924623,61.1356783919598,1356542.7135678392,61.35858585858586,1100490.4522613066,36.19191919191919,1172743.7185929648,60.7979797979798,854219.095477387,61.15577889447236,0.0,205427.13567839196,24.497487437185928,1726422.0202020202,0.0,531.3065326633166,20.0,1.0,-70.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-3,chrome,572.065,67777.63,89.0,275.0,0.0,30.48,59.6,1346712.0,61.97,619788.0,23.084577114427862,1790448.0,56.223880597014926,937368.0,59.485,0.0,210200.0,22.02,1736116.3383084578,0.0,510.3,20.0,1.0,-63.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-3,chrome,863.9238578680203,64661.137055837564,94.0,280.0,0.0,29.853535353535353,59.055837563451774,1397418.1818181819,61.76767676767677,658860.6060606061,26.634517766497463,1040387.8787878788,49.79187817258883,1323672.7272727273,58.736040609137056,0.0,219492.38578680204,17.20304568527919,1728544.8730964467,0.0,510.5050505050505,20.0,1.0,-63.03517587939699,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-3,chrome,917.3930348258707,77090.83084577114,100.0,288.0,0.0,32.8955223880597,62.25870646766169,1514579.1044776118,62.40298507462686,586435.8208955224,25.886138613861387,1310364.1791044776,53.73267326732673,1296298.5074626866,61.01485148514851,0.0,216119.40298507462,19.53731343283582,1725095.3233830845,0.0,533.5820895522388,20.0,1.0,-67.69607843137256,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-3,chrome,205.785,75730.025,95.48756218905473,291.04477611940297,0.0,38.345,61.825,1572888.0,63.025,1053588.0,38.66,1760544.0,60.165,1148304.0,62.535,0.0,204824.12060301506,25.09,1727837.76,0.0,586.25,20.0,1.0,-62.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,759.8232323232323,73828.4797979798,80.0,288.0,0.0,27.48989898989899,57.5,1421357.5757575757,58.10606060606061,1022375.7575757576,30.792929292929294,1190339.393939394,57.984848484848484,875939.3939393939,56.782828282828284,0.0,202145.72864321608,26.91457286432161,1671323.6565656567,0.0,515.10101010101,20.0,1.0,-64.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,536.1377551020408,74996.29591836735,98.0,285.0,0.0,24.091836734693878,56.44897959183673,960612.2448979592,59.36734693877551,417134.693877551,20.45408163265306,745371.4285714285,58.89795918367347,1905685.7142857143,51.974489795918366,0.0,206122.44897959183,27.26530612244898,1676237.0,0.0,498.57142857142856,20.0,1.0,-76.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,685.5918367346939,77900.59183673469,100.0,276.0,0.0,26.066326530612244,60.07692307692308,1157363.2653061224,61.6530612244898,952873.4693877551,29.153061224489797,1039493.8775510204,56.82142857142857,917204.081632653,61.84183673469388,0.0,207346.9387755102,23.887179487179488,1718482.4081632653,0.0,497.8061224489796,20.0,1.0,-76.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,1189.780612244898,67283.7806122449,100.0,267.0,0.0,29.683673469387756,58.285714285714285,1587440.8163265307,58.80102040816327,597146.9387755102,28.831632653061224,1583093.8775510204,57.70918367346939,778310.2040816327,56.87755102040816,0.0,203673.4693877551,23.948979591836736,1682675.448979592,0.0,496.6326530612245,20.0,1.0,-70.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,563.4820512820513,64877.1282051282,100.0,270.0,0.0,25.97948717948718,59.17948717948718,1040135.3846153846,60.17948717948718,744775.3846153846,27.138461538461538,1194609.2307692308,58.58461538461538,1189747.6923076923,59.225641025641025,0.0,203076.92307692306,27.510204081632654,1671294.194871795,0.0,477.0769230769231,20.0,1.0,-65.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,729.8838383838383,68654.40909090909,100.0,268.0,0.0,31.065656565656564,60.16161616161616,1332642.4242424243,62.98984771573604,947296.9696969697,36.89393939393939,1143309.0909090908,58.35858585858586,1301854.5454545454,59.2020202020202,0.0,206060.60606060605,23.742424242424242,1729510.707070707,0.0,520.3553299492386,20.0,1.0,-72.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,528.9746192893401,76875.88324873097,99.0,276.0,0.0,23.82233502538071,56.27918781725889,934806.0913705584,59.80102040816327,1177242.6395939086,31.091836734693878,837746.9387755102,56.857142857142854,1205289.7959183673,54.28061224489796,0.0,205482.23350253806,26.314720812182742,1725502.8775510204,0.0,481.3775510204082,20.0,1.0,-65.66666666666667,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,1017.8571428571429,75083.70408163265,90.0,296.0,0.0,29.289340101522843,59.28061224489796,1057803.0456852792,60.411167512690355,897977.6649746193,34.357142857142854,996499.4923857868,58.52040816326531,1506773.6040609137,59.42857142857143,0.0,202448.97959183675,26.459183673469386,1659470.578680203,0.0,532.8934010152284,20.0,1.0,-66.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,533.9179487179487,63220.13333333333,90.0,288.3826530612245,0.0,25.087179487179487,58.302564102564105,1202006.1538461538,60.12244897959184,761784.6153846154,26.290816326530614,1075323.076923077,58.72959183673469,932664.6153846154,56.683673469387756,0.0,201846.15384615384,28.682051282051283,1671286.0204081633,0.0,531.1282051282051,20.0,1.0,-69.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,335.88082901554407,74500.09844559585,88.0,288.0,0.0,24.33160621761658,57.30051813471503,1069952.3316062177,60.06217616580311,621401.0362694301,39.181347150259064,874532.6424870467,56.461139896373055,1339600.0,55.02590673575129,0.0,207461.13989637306,26.492227979274613,1667048.8082901554,0.0,505.9895833333333,20.0,1.0,-67.20304568527919,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,447.7025641025641,65277.15897435897,98.0,284.0,0.0,23.821428571428573,56.265306122448976,1153371.4285714286,58.05102040816327,735293.8775510204,24.50769230769231,828122.4489795918,57.95897435897436,1295093.8775510204,53.723076923076924,0.0,203692.3076923077,26.42051282051282,1745779.446153846,0.0,503.16326530612247,20.0,1.0,-68.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,19.076923076923077,73751.23076923077,96.02551020408163,288.9234693877551,0.0,25.276923076923076,58.99487179487179,951212.3076923077,60.60204081632653,845366.1538461539,26.666666666666668,1007975.3846153846,58.46666666666667,1249464.6153846155,58.83076923076923,0.0,201846.15384615384,29.112820512820512,1694409.2857142857,0.0,507.6923076923077,20.0,1.0,-68.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,531.5025380710659,65847.08629441625,93.0,278.0,0.0,26.0253807106599,58.401015228426395,1319390.8629441625,58.57142857142857,525490.3553299493,23.31122448979592,1431679.187817259,58.566326530612244,738746.9387755102,56.724489795918366,0.0,204873.0964467005,24.751269035532996,1708456.9387755103,0.0,504.7448979591837,20.0,1.0,-69.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,690.489898989899,77245.4797979798,99.0,276.0,0.0,25.558375634517766,57.401015228426395,1251264.9746192894,58.51269035532995,532665.9898477157,27.85786802030457,974850.7614213198,55.015228426395936,1390550.2538071065,54.223350253807105,0.0,203654.82233502538,26.715736040609137,1657339.4111675126,0.0,498.83248730964465,20.0,1.0,-61.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,835.894472361809,74654.86934673367,89.0,286.0,0.0,36.04545454545455,60.67171717171717,1272290.9090909092,59.92462311557789,1018751.5151515151,39.80904522613066,1290133.3333333333,64.00502512562814,1692993.9393939395,59.19597989949749,0.0,205186.8686868687,23.161616161616163,1683205.3869346734,0.0,567.2222222222222,20.0,1.0,-67.35,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,700.4795918367347,75858.85714285714,99.0,290.0,0.0,24.653061224489797,57.4030612244898,1021861.224489796,60.07692307692308,749681.6326530612,34.535714285714285,1502436.7346938776,54.71938775510204,800877.5510204082,56.36224489795919,0.0,205510.20408163266,26.255102040816325,1680915.158974359,0.0,496.9387755102041,20.0,1.0,-66.15656565656566,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,720.6969696969697,63816.07070707071,99.0,285.0,0.0,24.1010101010101,55.25252525252525,1456896.9696969697,56.707070707070706,580654.5454545454,15.005050505050505,1091660.606060606,43.0,1019200.0,57.65151515151515,0.0,205454.54545454544,25.87878787878788,1727158.101010101,0.0,504.949494949495,20.0,1.0,-73.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,632.4162436548223,67755.78680203046,90.0,274.0,0.0,25.449494949494948,57.85353535353536,1340242.4242424243,59.16751269035533,772400.0,27.741116751269036,1076848.4848484849,55.6243654822335,801333.3333333334,58.45177664974619,0.0,203636.36363636365,26.161616161616163,1720503.0659898478,0.0,494.14141414141415,20.0,1.0,-64.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,628.7755102040817,76466.71428571429,99.0,278.0,0.0,25.632653061224488,58.43877551020408,1250155.1020408163,59.02564102564103,470534.693877551,17.520408163265305,1193914.2857142857,58.326530612244895,1104734.693877551,58.22959183673469,0.0,205510.20408163266,26.0765306122449,1677277.3265306123,0.0,495.4591836734694,20.0,1.0,-69.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-backbone_require,chrome,827.1752577319587,65985.0412371134,93.0,282.0,0.0,28.608247422680414,60.95876288659794,1295641.237113402,63.59278350515464,885822.6804123712,32.43076923076923,1265901.030927835,57.8974358974359,791567.0103092784,60.90721649484536,0.0,207149.48453608248,24.52061855670103,1706743.6923076923,0.0,517.7319587628866,20.0,1.0,-69.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,1091.5648148148148,64036.13888888889,100.0,246.0,0.0,28.8110599078341,57.458333333333336,1360036.866359447,60.208333333333336,492176.9585253456,23.550925925925927,1397563.133640553,56.60648148148148,1367522.2222222222,54.69444444444444,0.0,208333.33333333334,22.88888888888889,1730512.9259259258,0.0,467.4537037037037,20.0,1.0,-65.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,454.18461538461537,70038.25128205128,92.0,270.0,0.0,24.556122448979593,58.12307692307692,1002355.1020408163,60.302564102564105,595200.0,34.174358974358974,1581857.142857143,54.95384615384615,737424.4897959183,58.46666666666667,0.0,206769.23076923078,24.851282051282052,1711873.1076923078,0.0,486.7857142857143,20.0,1.0,-67.58883248730965,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,330.840206185567,66579.59278350516,100.0,268.0,0.0,26.8,57.738461538461536,1380898.4615384615,59.364102564102566,787446.1538461539,28.682051282051283,1133772.3076923077,56.40512820512821,916627.6923076923,55.666666666666664,0.0,206153.84615384616,25.31282051282051,1703970.441025641,0.0,494.3076923076923,20.0,1.0,-63.67171717171717,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,432.32323232323233,73078.0202020202,88.0,282.79899497487435,0.0,25.20304568527919,58.41624365482234,1267394.923857868,59.79187817258883,733401.0152284264,30.61111111111111,947208.1218274111,60.08585858585859,1076759.390862944,55.14646464646464,0.0,204242.42424242425,25.51010101010101,1694497.9595959596,0.0,539.746192893401,20.0,1.0,-65.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,751.5179487179487,71684.66666666667,81.0,296.0,0.0,26.275510204081634,58.29081632653061,1004730.612244898,60.85204081632653,327367.3469387755,14.153061224489797,985395.918367347,58.33163265306123,1836955.1020408163,56.20918367346939,0.0,206734.693877551,23.06122448979592,1651858.5918367347,0.0,505.61224489795916,20.0,1.0,-65.12,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,774.0357142857143,75409.45918367348,96.17766497461929,287.6446700507614,0.0,28.21938775510204,59.142857142857146,1420824.4897959183,59.89340101522843,555893.8775510204,24.065989847715738,1421497.9591836734,55.263959390862944,947326.5306122449,60.994897959183675,0.0,206122.44897959183,22.9234693877551,1674395.654822335,0.0,520.1530612244898,20.0,1.0,-63.54545454545455,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,731.4795918367347,66618.3163265306,100.0,269.0,0.0,26.8265306122449,57.67857142857143,1189175.5102040817,60.69897959183673,732832.6530612245,30.535714285714285,1510800.0,52.75,933587.7551020408,58.62755102040816,0.0,212857.14285714287,21.602040816326532,1692246.6734693877,0.0,486.42857142857144,20.0,1.0,-62.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,517.6428571428571,71616.4336734694,85.0,286.0,0.0,25.377551020408163,57.785714285714285,1301938.775510204,60.68527918781726,546685.7142857143,25.392857142857142,999110.2040816327,56.31122448979592,1163644.8979591837,55.4030612244898,0.0,209867.3469387755,21.397959183673468,1637196.5482233502,0.0,502.9591836734694,20.0,1.0,-63.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,914.5126903553299,78329.461928934,100.0,269.0,0.0,29.607142857142858,60.431472081218274,1643620.4081632653,62.035714285714285,646885.7142857143,19.13705583756345,1272648.9795918367,62.60406091370558,943628.5714285715,58.64467005076142,0.0,206700.5076142132,22.83756345177665,1705851.776649746,0.0,505.35714285714283,20.0,1.0,-64.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,1100.8367346938776,66499.83673469388,100.0,276.0,0.0,28.137755102040817,59.54081632653061,1080526.530612245,63.474489795918366,681771.4285714285,26.806122448979593,1034742.8571428572,59.204081632653065,1413183.6734693877,57.076530612244895,0.0,213469.38775510204,20.54591836734694,1700095.081632653,0.0,487.44897959183675,20.0,1.0,-66.575,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,755.6884422110553,64784.65326633166,91.0,286.0,0.0,28.09045226130653,58.472361809045225,1092651.256281407,61.33165829145729,856763.8190954773,42.57788944723618,993105.527638191,57.91959798994975,1365684.4221105527,54.994974874371856,0.0,203618.0904522613,26.035175879396984,1712164.0804020101,0.0,503.6683417085427,20.0,1.0,-66.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,399.9492385786802,67787.56852791877,99.0,278.28426395939084,0.0,27.678571428571427,58.974489795918366,1496436.7346938776,61.326530612244895,510269.387755102,22.096446700507613,1339640.8163265307,54.6751269035533,948110.2040816327,59.15228426395939,0.0,205510.20408163266,22.48469387755102,1732980.8527918782,0.0,510.4591836734694,20.0,1.0,-74.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,8.116751269035532,62820.598984771575,88.0,284.969696969697,0.0,25.741116751269036,58.77157360406091,1126891.3705583757,61.48730964467005,408024.3654822335,21.228426395939085,1273072.081218274,56.598984771573605,1217750.2538071065,57.796954314720814,0.0,207309.64467005077,23.34010152284264,1714546.0304568529,0.0,502.42424242424244,20.0,1.0,-76.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,342.16751269035535,73920.9695431472,93.0,287.0,0.0,25.309644670050762,57.32994923857868,1242042.6395939086,60.484848484848484,529803.0456852792,15.641414141414142,1496576.6497461929,53.68181818181818,927581.7258883249,55.934010152284266,0.0,203045.6852791878,25.32994923857868,1713606.6464646466,0.0,522.2842639593908,20.0,1.0,-76.12935323383084,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,483.6887755102041,63686.09693877551,77.0,284.0,0.0,28.744897959183675,59.535714285714285,1293661.224489796,61.02040816326531,927342.8571428572,33.545918367346935,1164587.7551020407,60.1530612244898,1020465.306122449,57.14795918367347,0.0,208571.42857142858,20.489795918367346,1729392.0612244897,0.0,513.0102040816327,20.0,1.0,-66.97969543147208,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,1011.929292929293,77641.8686868687,100.0,276.30150753768845,0.0,30.434343434343436,59.217171717171716,1061115.1515151516,61.378787878787875,941127.2727272727,35.19597989949749,1482121.2121212122,60.8391959798995,1207781.8181818181,54.92964824120603,0.0,210303.0303030303,21.80808080808081,1696424.864321608,0.0,508.93939393939394,20.0,1.0,-76.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,635.435,68880.115,86.0,284.0,0.0,26.94,57.975,1215636.0,61.425,722580.0,24.005,1260036.1809045225,56.46,1130665.3266331658,56.265,0.0,203600.0,25.04,1688508.92,0.0,506.4824120603015,20.0,1.0,-65.27941176470588,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,625.3025641025641,73104.8717948718,87.0,288.0,0.0,23.676923076923078,58.251282051282054,1129870.7692307692,58.738461538461536,576123.0769230769,21.05128205128205,1306793.8461538462,54.47179487179487,832307.6923076923,60.84615384615385,0.0,213538.46153846153,21.343589743589742,1674237.1282051282,0.0,503.6923076923077,20.0,1.0,-65.66497461928934,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,773.7397959183673,75290.7806122449,90.0,286.0,0.0,26.274111675126903,57.88775510204081,1099516.7512690355,61.33673469387755,586184.7715736041,18.025510204081634,1500893.8775510204,55.18877551020408,988236.7346938775,57.18877551020408,0.0,206734.693877551,22.255102040816325,1709481.2653061224,0.0,505.4591836734694,20.0,1.0,-66.26767676767676,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,497.4769230769231,71430.03076923077,83.0,286.0,0.0,26.323076923076922,58.48205128205128,1189575.3846153845,59.774358974358975,809452.3076923077,28.882051282051282,925341.5384615385,58.333333333333336,1297661.5384615385,59.11282051282051,0.0,201237.11340206186,27.128865979381445,1641857.4974358974,0.0,502.9230769230769,20.0,1.0,-63.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,866.6700507614213,79007.13197969543,100.0,278.4213197969543,0.0,35.83163265306123,61.59183673469388,1444579.5918367347,60.69543147208122,1009114.2857142857,33.96954314720812,1404330.612244898,61.964467005076145,1419428.5714285714,62.68020304568528,0.0,212244.89795918367,21.93877551020408,1750905.7664974618,0.0,539.6428571428571,20.0,1.0,-67.65829145728644,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,757.6119402985074,64279.26865671642,100.0,271.27363184079604,0.0,32.81,60.315,1504680.0,63.58,813600.0,32.26865671641791,1355160.0,58.85572139303483,1225776.0,57.776119402985074,0.0,211135.0,22.185,1735934.4676616916,0.0,511.15,20.0,1.0,-65.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,763.0,66454.03,79.0,285.0,0.0,36.005025125628144,62.67,1326198.9949748744,62.84422110552764,972639.1959798995,37.36,1485443.216080402,61.755,1226279.3969849246,63.11,0.0,213800.0,22.975,1766750.74,0.0,544.8743718592965,20.0,1.0,-67.52216748768473,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,841.92,73747.84,86.0,268.0,0.0,31.975,61.335,1263792.0,63.085,726672.0,32.36318407960199,1211580.0,61.601990049751244,1508016.0,59.93532338308458,0.0,209600.0,26.49,1741646.8457711444,0.0,501.25,20.0,1.0,-67.00485436893204,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,845.6040609137056,76466.81218274112,95.0,288.5837563451777,0.0,31.19796954314721,59.61734693877551,1093132.994923858,61.568527918781726,568970.5583756345,32.984771573604064,1469993.9086294416,57.944162436548226,1604552.2842639594,58.68020304568528,0.0,210355.32994923857,23.107142857142858,1731355.8172588833,0.0,527.4111675126903,20.0,1.0,-68.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,1019.6767676767677,65896.12626262626,96.0,256.0,0.0,32.994923857868024,61.6751269035533,1270830.4568527918,64.41919191919192,964178.6802030457,36.45454545454545,1387005.076142132,60.65151515151515,1200462.9441624365,59.74747474747475,0.0,216545.45454545456,25.18686868686869,1764188.121212121,0.0,491.2690355329949,20.0,1.0,-66.455,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,1258.4343434343434,67303.43434343435,83.0,288.0,0.0,40.015151515151516,64.8030303030303,1540580.7106598986,64.66666666666667,868472.7272727273,35.27777777777778,1588703.0303030303,64.08080808080808,1391745.4545454546,64.29292929292929,0.0,217575.75757575757,20.42929292929293,1778394.7272727273,0.0,561.8686868686868,20.0,1.0,-65.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,554.3015075376884,75815.1959798995,94.0,286.0,0.0,33.04522613065327,61.62814070351759,1537760.8040201005,62.56,922528.6432160804,31.0,1244152.7638190954,51.33,1172454.2713567838,62.79899497487437,0.0,214542.7135678392,20.065326633165828,1739297.74,0.0,539.748743718593,20.0,1.0,-61.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,761.6934673366834,74768.5527638191,98.0,285.0,0.0,33.4321608040201,61.95477386934673,1679155.7788944724,62.833333333333336,853929.6482412061,34.33165829145729,1288739.6984924623,60.31658291457286,1049595.9798994975,62.35175879396985,0.0,204221.1055276382,26.29145728643216,1693673.3668341709,0.0,533.9195979899497,20.0,1.0,-76.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,1088.251256281407,76446.25125628141,95.0,287.0,0.0,34.28643216080402,59.597989949748744,1693664.3216080402,62.4040404040404,656852.2613065327,24.333333333333332,1471612.121212121,42.464646464646464,1242145.4545454546,58.42929292929293,0.0,214206.03015075377,20.020100502512562,1734736.2626262626,0.0,547.8787878787879,20.0,1.0,-65.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,955.1959798994975,76598.29145728644,95.0,288.0,0.0,33.01005025125628,61.09045226130653,1298580.9045226132,62.74874371859296,1295565.8291457286,51.768844221105525,1028188.9447236181,60.38693467336683,1159441.2060301506,60.91959798994975,0.0,219899.49748743718,19.271356783919597,1720500.02,0.0,537.8894472361809,20.0,1.0,-65.77114427860697,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,832.2525252525253,73017.37373737374,89.0,286.0,0.0,33.42424242424242,61.02020202020202,1358157.5757575757,63.55555555555556,1042436.3636363636,37.38693467336683,1351854.5454545454,57.733668341708544,1143563.6363636365,61.01010101010101,0.0,218181.81818181818,19.535353535353536,1711250.8686868686,0.0,539.2929292929293,20.0,1.0,-66.18811881188118,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,690.44,62354.845,89.0,286.2487562189055,0.0,30.70646766169154,60.025,1323462.6865671643,61.62,897516.4179104478,41.205,1139582.0895522388,59.525,1286913.4328358208,56.76,0.0,213200.0,19.98,1724555.68,0.0,525.1243781094528,20.0,1.0,-65.16336633663366,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,596.1,74469.01,95.0,282.0,0.0,30.61,61.145,1116708.0,61.39698492462311,729817.0854271357,33.824120603015075,1366516.582914573,60.391959798994975,1346749.7487437185,60.41708542713568,0.0,214400.0,23.48,1731979.2964824121,0.0,519.1457286432161,20.0,1.0,-70.645,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,992.6224489795918,66433.13775510204,79.0,287.71065989847716,0.0,32.08629441624365,61.08673469387755,1216397.9695431471,63.5969387755102,932856.8527918782,33.285714285714285,1486087.30964467,57.52040816326531,1138598.9847715737,62.15816326530612,0.0,206122.44897959183,25.010204081632654,1764157.1224489796,0.0,531.6751269035533,20.0,1.0,-67.26903553299492,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,1098.9086294416243,73492.38578680203,92.0,296.0,0.0,34.94444444444444,61.101522842639596,1298327.2727272727,65.42639593908629,1006060.6060606061,38.786802030456855,1321236.3636363635,59.47715736040609,1485878.7878787878,57.80203045685279,0.0,209137.05583756344,24.01522842639594,1715928.7512690355,0.0,558.2828282828283,20.0,1.0,-65.37688442211055,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,733.608040201005,62598.36180904523,86.0,283.0,0.0,36.24120603015076,61.49246231155779,1206970.8542713567,63.86868686868687,1072389.9497487438,38.92964824120603,1267019.0954773868,60.88442211055276,1698862.3115577889,60.77386934673367,0.0,211457.2864321608,23.748743718592966,1739907.1557788944,0.0,535.5276381909548,20.0,1.0,-70.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,1149.3,63874.67,96.0,288.7761194029851,0.0,33.50753768844221,61.945,1414420.1005025127,64.58291457286433,907730.6532663316,31.628140703517587,1283770.8542713567,60.462311557788944,1202339.6984924623,61.64,0.0,215000.0,24.435,1733151.3567839195,0.0,544.9246231155779,20.0,1.0,-63.32,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,837.9646464646464,65460.38888888889,91.0,276.0,0.0,31.228426395939085,61.35858585858586,1272134.0101522843,63.111111111111114,652533.3333333334,25.7020202020202,1405806.0606060605,59.39393939393939,1260412.121212121,61.68181818181818,0.0,219126.2626262626,21.767676767676768,1755697.5353535353,0.0,514.89898989899,20.0,1.0,-66.09,3.0
